stname,year,pop_with_pccm_only,pop_with_mandhmo,pop_with_mixedmand,pct_with_mandate,pct_with_mandhmo,pct_with_pccm_only,pct_with_mixedmand,pct_with_crb_mandate
alabama,1991,0,0,0,0,0,0,0,0
alabama,1992,0,0,0,0,0,0,0,0
alabama,1993,0,0,0,0,0,0,0,0
alabama,1994,0,0,0,0,0,0,0,0
alabama,1995,0,0,0,0,0,0,0,0
alabama,1996,0,0,0,0,0,0,0,0
alabama,1997,23506,0,0,0.00551391979740227,0,0.00551391979740227,0,0
alabama,1998,917688,398903,0,0.3067340060280191,0.09293479539704806,0.21379921063097101,0,0.09293479539704806
alabama,1999,3910401,399809,0,1,0.09275858948867921,0.9072414105113208,0,0.09275858948867921
alabama,2000,3987450,0,0,0.9088157486581837,0,0.9088157486581837,0,0
alabama,2001,4401956,0,0,1,0,1,0,0
alabama,2002,4414228,0,0,1,0,1,0,0
alabama,2003,4436961,0,0,1,0,1,0,0
alabama,2004,4463469,0,0,1,0,1,0,0
alabama,2005,4502011,0,0,1,0,1,0,0
alabama,2006,4560486,0,0,1,0,1,0,0
alabama,2007,4603390,0,0,1,0,1,0,0
alabama,2008,4647978,0,0,1,0,1,0,0
alabama,2009,4687074,0,0,1,0,1,0,0
alabama,2010,4714274,0,0,1,0,1,0,0
alabama,2011,4727704,0,0,1,0,1,0,0
alabama,2012,4744644,0,0,1,0,1,0,0
alabama,2013,4759169,0,0,1,0,1,0,0
alabama,2014,4770806,0,0,1,0,1,0,0
alabama,2015,4781260,0,0,1,0,1,0,0
alabama,2016,4792421,0,0,1,0,1,0,0
alabama,2017,4803049,0,0,1,0,1,0,0
alabama,2018,4816274,0,0,1,0,1,0,0
alabama,2019,4831672,0,0,1,0,1,0,0
alabama,2020,4868548,0,0,1,0,1,0,0
alabama,2021,4885594,0,0,1,0,1,0,0
alabama,2022,4907940,0,0,1,0,1,0,0
arizona,1991,0,3749158,0,1,1,0,0,1
arizona,1992,0,3854303,0,1,1,0,0,1
arizona,1993,0,3980200,0,1,1,0,0,1
arizona,1994,0,4133728,0,1,1,0,0,1
arizona,1995,0,4292957,0,1,1,0,0,1
arizona,1996,0,4417897,0,1,1,0,0,1
arizona,1997,0,4537443,0,1,1,0,0,1
arizona,1998,0,4652028,0,1,1,0,0,1
arizona,1999,0,4759359,0,1,1,0,0,1
arizona,2000,0,5140975,0,1,1,0,0,1
arizona,2001,0,5253897,0,1,1,0,0,1
arizona,2002,0,5376791,0,1,1,0,0,1
arizona,2003,0,5490642,0,1,1,0,0,1
arizona,2004,0,5632425,0,1,1,0,0,1
arizona,2005,0,5818698,0,1,1,0,0,1
arizona,2006,0,6008568,0,1,1,0,0,1
arizona,2007,0,6147034,0,1,1,0,0,1
arizona,2008,0,6259807,0,1,1,0,0,1
arizona,2009,0,6322640,0,1,1,0,0,1
arizona,2010,0,6386675,0,1,1,0,0,1
arizona,2011,0,6452039,0,1,1,0,0,1
arizona,2012,0,6534457,0,1,1,0,0,1
arizona,2013,0,6612242,0,1,1,0,0,1
arizona,2014,0,6709897,0,1,1,0,0,1
arizona,2015,0,6809210,0,1,1,0,0,1
arizona,2016,0,6920424,0,1,1,0,0,1
arizona,2017,0,7023302,0,1,1,0,0,1
arizona,2018,0,7136985,0,1,1,0,0,1
arizona,2019,0,7257609,0,1,1,0,0,1
arizona,2020,0,7170114,0,1,1,0,0,1
arizona,2021,0,7256102,0,1,1,0,0,1
arizona,2022,0,7349149,0,1,1,0,0,1
arkansas,1991,0,0,0,0,0,0,0,0
arkansas,1992,0,0,0,0,0,0,0,0
arkansas,1993,0,0,0,0,0,0,0,0
arkansas,1994,0,0,0,0,0,0,0,0
arkansas,1995,2484822,0,0,1,0,1,0,0
arkansas,1996,2510890,0,0,1,0,1,0,0
arkansas,1997,2529275,0,0,1,0,1,0,0
arkansas,1998,2543887,0,0,1,0,1,0,0
arkansas,1999,2558581,0,0,1,0,1,0,0
arkansas,2000,2678588,0,0,1,0,1,0,0
arkansas,2001,2691571,0,0,1,0,1,0,0
arkansas,2002,2705927,0,0,1,0,1,0,0
arkansas,2003,2724816,0,0,1,0,1,0,0
arkansas,2004,2749686,0,0,1,0,1,0,0
arkansas,2005,2781097,0,0,1,0,1,0,0
arkansas,2006,2821761,0,0,1,0,1,0,0
arkansas,2007,2848650,0,0,1,0,1,0,0
arkansas,2008,2874554,0,0,1,0,1,0,0
arkansas,2009,2896843,0,0,1,0,1,0,0
arkansas,2010,2921964,0,0,1,0,1,0,0
arkansas,2011,2940667,0,0,1,0,1,0,0
arkansas,2012,2952164,0,0,1,0,1,0,0
arkansas,2013,2959400,0,0,1,0,1,0,0
arkansas,2014,2967392,0,0,1,0,1,0,0
arkansas,2015,2978048,0,0,1,0,1,0,0
arkansas,2016,2989918,0,0,1,0,1,0,0
arkansas,2017,3001345,0,0,1,0,1,0,0
arkansas,2018,3009733,0,0,1,0,1,0,0
arkansas,2019,3017804,3017804,0,2,1,1,0,1
arkansas,2020,2991327,2991327,0,2,1,1,0,1
arkansas,2021,3005728,3005728,0,2,1,1,0,1
arkansas,2022,3024002,3024002,0,2,1,1,0,1
california,1991,0,1029515,0,0.03383354434487694,0.03383354434487694,0,0,0.03383354434487694
california,1992,0,1039311,0,0.03363693313645272,0.03363693313645272,0,0,0.03363693313645272
california,1993,0,1047297,0,0.033606460006080176,0.033606460006080176,0,0,0.033606460006080176
california,1994,0,1056008,0,0.033696365309739844,0.033696365309739844,0,0,0.033696365309739844
california,1995,0,1425596,1130074,0.08109041987796792,0.045233609275200454,0,0.03585681060276746,0.08109041987796792
california,1996,0,4278537,1142692,0.1704645867784057,0.1345338929089916,0,0.03593069386941411,0.1704645867784057
california,1997,0,7849257,1154696,0.2793437757280947,0.24351982812884268,0,0.035823947599252025,0.2793437757280947
california,1998,0,14621815,10392792,0.7650611059914233,0.4472019870430898,0,0.3178591189483335,0.7650611059914233
california,1999,0,17792544,10522180,0.8536302188585712,0.5364083092870959,0,0.3172219095714753,0.8536302188585712
california,2000,0,18595004,10768131,0.8639271175215871,0.5471053484589565,0,0.3168217690626306,0.8639271175215871
california,2001,0,20155636,9626034,0.8637511065284147,0.5845693978136199,0,0.27918170871479475,0.8637511065284147
california,2002,0,20394271,9705913,0.8631658498806616,0.5848349053418255,0,0.2783309445388361,0.8631658498806616
california,2003,0,20638586,9767145,0.8624966346987514,0.5854393360890012,0,0.27705729860975015,0.8624966346987514
california,2004,0,20869956,9793263,0.8619419385349807,0.5866536821127538,0,0.27528825642222693,0.8619419385349807
california,2005,0,21077277,9786373,0.8614407475193315,0.5882915745400176,0,0.27314917297931396,0.8614407475193315
california,2006,0,21268136,9737955,0.8607733578685131,0.5904338228357843,0,0.2703395350327288,0.8607733578685131
california,2007,0,21488168,9700359,0.8603657772756763,0.5927719627012303,0,0.267593814574446,0.8603657772756763
california,2008,0,21754239,9735147,0.8602637987952083,0.5943076909165163,0,0.26595610787869206,0.8602637987952083
california,2009,0,22011856,9787400,0.8603408723232662,0.5955390714957016,0,0.2648018008275645,0.8603408723232662
california,2010,0,22288744,9823246,0.8604613748597181,0.5972411957694398,0,0.26322017909027834,0.8604613748597181
california,2011,0,22531547,9876482,0.8610370178367719,0.5986323955748455,0,0.2624046222619264,0.8610370178367719
california,2012,0,22766943,9935375,0.8617484083818197,0.5999384170250442,0,0.26180999135677546,0.8617484083818197
california,2013,0,23001583,9992484,0.8623467938597291,0.6011790348170308,0,0.26116775904269823,0.8623467938597291
california,2014,0,23259178,10040072,0.8627425488196327,0.6026166508605908,0,0.26012589795904195,0.8627425488196327
california,2015,0,23509880,10085416,0.8632318504179745,0.6040868702423259,0,0.2591449801756486,0.8632318504179745
california,2016,0,23712244,10105708,0.8634271447653398,0.6054120347943914,0,0.25801510997094834,0.8634271447653398
california,2017,0,23872602,10103711,0.8632522984808084,0.6065425211740174,0,0.25670977730679095,0.8632522984808084
california,2018,0,23984521,10073906,0.8630779633095353,0.6077941161414995,0,0.2552838471680359,0.8630779633095353
california,2019,0,24068811,10039107,0.8632244761323604,0.6091484905822687,0,0.2540759855500917,0.8632244761323604
california,2020,0,24081420,9992813,0.8625689311245672,0.6096068166629539,0,0.25296211446161326,0.8625689311245672
california,2021,0,23903545,9809462,0.8612327328148175,0.6106401420766758,0,0.25059259073814166,0.8612327328148175
california,2022,0,23883316,9719765,0.8607210757125349,0.611755613692161,0,0.24896546202037387,0.8607210757125349
colorado,1991,0,0,0,0,0,0,0,0
colorado,1992,3052380,0,408654,1,0,0.8819271928562389,0.11807280714376109,0.11807280714376109
colorado,1993,3172523,0,389307,1,0,0.8907002860888925,0.10929971391110749,0.10929971391110749
colorado,1994,2053716,0,1601010,1,0,0.5619343283190039,0.4380656716809961,0.4380656716809961
colorado,1995,1275061,0,2463813,1,0,0.34102807422769527,0.6589719257723047,0.6589719257723047
colorado,1996,798541,0,3014712,1,0,0.20941201645943766,0.7905879835405624,0.7905879835405624
colorado,1997,816575,0,3075260,1,0,0.20981747684575527,0.7901825231542448,0.7901825231542448
colorado,1998,770079,0,3199914,1,0,0.19397490121519106,0.806025098784809,0.806025098784809
colorado,1999,489009,0,3568845,1,0,0.12050926425642716,0.8794907357435728,0.8794907357435728
colorado,2000,545339,0,3741903,1,0,0.12720042395554065,0.8727995760444593,0.8727995760444593
colorado,2001,557657,0,3826975,1,0,0.12718444786244318,0.8728155521375568,0.8728155521375568
colorado,2002,567069,0,3881537,1,0,0.12747116737243083,0.8725288326275692,0.8725288326275692
colorado,2003,572571,0,3912356,1,0,0.12766562309709834,0.8723343769029016,0.8723343769029016
colorado,2004,577804,0,3952342,1,0,0.12754644110807908,0.8724535588919209,0.8724535588919209
colorado,2005,584182,0,4001393,1,0,0.12739558288764222,0.8726044171123578,0.8726044171123578
colorado,2006,594747,0,4076947,1,0,0.12730863793733066,0.8726913620626694,0.8726913620626694
colorado,2007,605962,0,4146380,1,0,0.12750807917443652,0.8724919208255635,0.8724919208255635
colorado,2008,617699,0,4218850,1,0,0.12771482311044507,0.872285176889555,0.872285176889555
colorado,2009,628577,0,4288829,1,0,0.12782694778507206,0.8721730522149279,0.8721730522149279
colorado,2010,630966,0,4360157,1,0,0.12641764188139623,0.8735823581186037,0.8735823581186037
colorado,2011,634330,0,4429285,1,0,0.1252721622793202,0.8747278377206797,0.8747278377206797
colorado,2012,639387,0,4494289,1,0,0.12454759513455856,0.8754524048654414,0.8754524048654414
colorado,2013,646109,0,4562777,1,0,0.12403976589236163,0.8759602341076383,0.8759602341076383
colorado,2014,656090,0,4632247,1,0,0.12406357612988733,0.8759364238701126,0.8759364238701126
colorado,2015,669034,0,4716723,1,0,0.12422283441306393,0.8757771655869361,0.8757771655869361
colorado,2016,678838,0,4793864,1,0,0.12404073892567145,0.8759592610743285,0.8759592610743285
colorado,2017,687779,0,4855843,1,0,0.12406672027782559,0.8759332797221744,0.8759332797221744
colorado,2018,697606,0,4924357,1,0,0.12408583976806678,0.8759141602319332,0.8759141602319332
colorado,2019,705927,0,4982344,1,0,0.12410220961694687,0.8758977903830532,0.8758977903830532
colorado,2020,705786,0,5004943,1,0,0.12358947517908835,0.8764105248209116,0.8764105248209116
colorado,2021,709931,0,5026254,1,0,0.12376361641055858,0.8762363835894414,0.8762363835894414
colorado,2022,714090,0,5050754,1,0,0.12386978728305571,0.8761302127169442,0.8761302127169442
connecticut,1991,0,0,0,0,0,0,0,0
connecticut,1992,0,0,0,0,0,0,0,0
connecticut,1993,0,0,0,0,0,0,0,0
connecticut,1994,0,0,0,0,0,0,0,0
connecticut,1995,0,0,0,0,0,0,0,0
connecticut,1996,0,3267402,0,1,1,0,0,1
connecticut,1997,0,3268896,0,1,1,0,0,1
connecticut,1998,0,3273627,0,1,1,0,0,1
connecticut,1999,0,3283174,0,1,1,0,0,1
connecticut,2000,0,3411777,0,1,1,0,0,1
connecticut,2001,0,3432835,0,1,1,0,0,1
connecticut,2002,0,3458749,0,1,1,0,0,1
connecticut,2003,0,3484336,0,1,1,0,0,1
connecticut,2004,0,3496094,0,1,1,0,0,1
connecticut,2005,0,3506956,0,1,1,0,0,1
connecticut,2006,0,3517460,0,1,1,0,0,1
connecticut,2007,0,3527270,0,1,1,0,0,1
connecticut,2008,0,3545579,0,1,1,0,0,1
connecticut,2009,0,3561807,0,1,1,0,0,1
connecticut,2010,0,3579114,0,1,1,0,0,1
connecticut,2011,0,3588283,0,1,1,0,0,1
connecticut,2012,0,0,0,0,0,0,0,0
connecticut,2013,0,0,0,0,0,0,0,0
connecticut,2014,0,0,0,0,0,0,0,0
connecticut,2015,0,0,0,0,0,0,0,0
connecticut,2016,0,0,0,0,0,0,0,0
connecticut,2017,0,0,0,0,0,0,0,0
connecticut,2018,0,0,0,0,0,0,0,0
connecticut,2019,0,0,0,0,0,0,0,0
connecticut,2020,0,0,0,NA,NA,NA,NA,NA
connecticut,2021,0,0,0,NA,NA,NA,NA,NA
connecticut,2022,0,0,0,NA,NA,NA,NA,NA
delaware,1991,0,0,0,0,0,0,0,0
delaware,1992,0,0,0,0,0,0,0,0
delaware,1993,0,0,0,0,0,0,0,0
delaware,1994,0,0,0,0,0,0,0,0
delaware,1995,0,0,0,0,0,0,0,0
delaware,1996,0,727213,0,1,1,0,0,1
delaware,1997,0,735220,0,1,1,0,0,1
delaware,1998,0,744435,0,1,1,0,0,1
delaware,1999,0,753407,0,1,1,0,0,1
delaware,2000,0,786373,0,1,1,0,0,1
delaware,2001,0,795699,0,1,1,0,0,1
delaware,2002,0,806169,0,1,1,0,0,1
delaware,2003,0,818003,0,1,1,0,0,1
delaware,2004,0,830803,0,1,1,0,0,1
delaware,2005,0,845150,0,1,1,0,0,1
delaware,2006,0,859268,0,1,1,0,0,1
delaware,2007,0,871749,0,1,1,0,0,1
delaware,2008,0,883874,0,1,1,0,0,1
delaware,2009,0,891730,0,1,1,0,0,1
delaware,2010,0,899593,0,1,1,0,0,1
delaware,2011,0,907381,0,1,1,0,0,1
delaware,2012,0,915179,0,1,1,0,0,1
delaware,2013,0,923576,0,1,1,0,0,1
delaware,2014,0,932487,0,1,1,0,0,1
delaware,2015,0,941252,0,1,1,0,0,1
delaware,2016,0,948921,0,1,1,0,0,1
delaware,2017,0,956823,0,1,1,0,0,1
delaware,2018,0,965479,0,1,1,0,0,1
delaware,2019,0,973764,0,1,1,0,0,1
delaware,2020,0,991862,0,1,1,0,0,1
delaware,2021,0,1004881,0,1,1,0,0,1
delaware,2022,0,1019459,0,1,1,0,0,1
district of columbia,1991,0,0,0,0,0,0,0,0
district of columbia,1992,0,0,0,0,0,0,0,0
district of columbia,1993,0,0,0,0,0,0,0,0
district of columbia,1994,0,0,0,0,0,0,0,0
district of columbia,1995,0,0,0,0,0,0,0,0
district of columbia,1996,0,0,0,0,0,0,0,0
district of columbia,1997,0,0,0,0,0,0,0,0
district of columbia,1998,0,521557,0,1,1,0,0,1
district of columbia,1999,0,521063,0,1,1,0,0,1
district of columbia,2000,0,572046,0,1,1,0,0,1
district of columbia,2001,0,574504,0,1,1,0,0,1
district of columbia,2002,0,573158,0,1,1,0,0,1
district of columbia,2003,0,568502,0,1,1,0,0,1
district of columbia,2004,0,567754,0,1,1,0,0,1
district of columbia,2005,0,567136,0,1,1,0,0,1
district of columbia,2006,0,570681,0,1,1,0,0,1
district of columbia,2007,0,574404,0,1,1,0,0,1
district of columbia,2008,0,580236,0,1,1,0,0,1
district of columbia,2009,0,592228,0,1,1,0,0,1
district of columbia,2010,0,605226,0,1,1,0,0,1
district of columbia,2011,0,619800,0,1,1,0,0,1
district of columbia,2012,0,634924,0,1,1,0,0,1
district of columbia,2013,0,650581,0,1,1,0,0,1
district of columbia,2014,0,662328,0,1,1,0,0,1
district of columbia,2015,0,675400,0,1,1,0,0,1
district of columbia,2016,0,685815,0,1,1,0,0,1
district of columbia,2017,0,694906,0,1,1,0,0,1
district of columbia,2018,0,701547,0,1,1,0,0,1
district of columbia,2019,0,705749,0,1,1,0,0,1
district of columbia,2020,0,670839,0,1,1,0,0,1
district of columbia,2021,0,669037,0,1,1,0,0,1
district of columbia,2022,0,670949,0,1,1,0,0,1
florida,1991,0,0,0,0,0,0,0,0
florida,1992,0,0,0,0,0,0,0,0
florida,1993,222372,0,2020076,0.19167819540517264,0,0.01900773782430587,0.17267045758086677,0.17267045758086677
florida,1994,749529,0,2037084,0.23391939665093725,0,0.0629184502664634,0.17100094638447386,0.17100094638447386
florida,1995,742426,0,9005019,0.8053734223040163,0,0.06134224593495851,0.7440311763690578,0.7440311763690578
florida,1996,2121320,0,10183867,1,0,0.1723923415385723,0.8276076584614277,0.8276076584614277
florida,1997,1148026,0,11390020,1,0,0.09156339034008967,0.9084366096599104,0.9084366096599104
florida,1998,1148279,0,11594378,1,0,0.0901129960572587,0.9098870039427412,0.9098870039427412
florida,1999,869822,0,12030243,1,0,0.06742772226341495,0.932572277736585,0.932572277736585
florida,2000,805246,0,12950565,1,0,0.05853860597532199,0.941461394024678,0.941461394024678
florida,2001,815333,0,13221773,1,0,0.05808412360781489,0.9419158763921851,0.9419158763921851
florida,2002,830226,0,13510951,1,0,0.05789106431083028,0.9421089356891698,0.9421089356891698
florida,2003,842990,0,13791754,1,0,0.05760196420244864,0.9423980357975513,0.9423980357975513
florida,2004,862544,0,14160195,1,0,0.057415894664747884,0.9425841053352522,0.9425841053352522
florida,2005,880237,0,14542065,1,0,0.057075590920214116,0.9429244090797859,0.9429244090797859
florida,2006,897525,0,14829254,1,0,0.05706985518140746,0.9429301448185925,0.9429301448185925
florida,2007,908498,0,15009231,1,0,0.057074599021003564,0.9429254009789965,0.9429254009789965
florida,2008,920207,0,15136662,1,0,0.05730924254286437,0.9426907574571356,0.9426907574571356
florida,2009,927591,0,15226518,1,0,0.05742136567234999,0.94257863432765,0.94257863432765
florida,2010,935525,0,15368106,1,0,0.057381389458581344,0.9426186105414187,0.9426186105414187
florida,2011,944225,0,15529636,1,0,0.05731655742390931,0.9426834425760907,0.9426834425760907
florida,2012,960809,0,15725454,1,0,0.057580837602763425,0.9424191623972366,0.9424191623972366
florida,2013,975666,0,15925358,1,0,0.05772821812453494,0.942271781875465,0.942271781875465
florida,2014,991041,17176304,16185263,2,1,0.05769815205878983,0.9423018479412102,1.9423018479412102
florida,2015,1006964,17513555,16506591,2,1,0.05749626503585366,0.9425037349641463,1.9425037349641463
florida,2016,1022515,17885009,16862494,1.9999999999999998,1,0.05717162345291523,0.9428283765470847,1.9428283765470846
florida,2017,1035344,18213077,17177733,2,1,0.05684618804389835,0.9431538119561017,1.9431538119561016
florida,2018,1047959,18492095,17444136,2,1,0.056670647647008084,0.9433293523529919,1.943329352352992
florida,2019,1046294,18722796,17676502,2,1,0.05588342681296105,0.9441165731870389,1.944116573187039
florida,2020,1055776,18252988,17197212,2,1,0.0578412696047354,0.9421587303952647,1.9421587303952648
florida,2021,1071555,18489130,17417575,2,1,0.057955944925477836,0.9420440550745222,1.9420440550745222
florida,2022,1100988,18871187,17770199,2,1,0.058342275978718244,0.9416577240212818,1.9416577240212818
georgia,1991,0,0,0,0,0,0,0,0
georgia,1992,0,0,0,0,0,0,0,0
georgia,1993,0,0,0,0,0,0,0,0
georgia,1994,529365,0,0,0.08220075951442754,0,0.08220075951442754,0,0
georgia,1995,906617,0,0,0.1378712176799109,0,0.1378712176799109,0,0
georgia,1996,1338927,0,0,0.19940776091448412,0,0.19940776091448412,0,0
georgia,1997,3154340,0,1981251,0.7480586579463893,0,0.45946636854582334,0.2885922894005659,0.2885922894005659
georgia,1998,3653920,0,3357006,1,0,0.5211750915642241,0.4788249084357758,0.4788249084357758
georgia,1999,6942646,0,213719,1,0,0.9701358161580634,0.029864183841936513,0.029864183841936513
georgia,2000,7526815,0,0,1,0,1,0,0
georgia,2001,7673414,0,0,1,0,1,0,0
georgia,2002,7805678,0,0,1,0,1,0,0
georgia,2003,7921612,0,0,1,0,1,0,0
georgia,2004,8069610,0,0,1,0,1,0,0
georgia,2005,8223097,0,0,1,0,1,0,0
georgia,2006,8444612,8444612,0,2,1,1,0,1
georgia,2007,8633876,8633876,0,2,1,1,0,1
georgia,2008,8783434,8783434,0,2,1,1,0,1
georgia,2009,8894084,8894084,0,2,1,1,0,1
georgia,2010,8983324,8983324,0,2,1,1,0,1
georgia,2011,9068265,9068265,0,2,1,1,0,1
georgia,2012,9155360,9155360,0,2,1,1,0,1
georgia,2013,9219213,9219213,0,2,1,1,0,1
georgia,2014,9306798,9306798,0,2,1,1,0,1
georgia,2015,9408520,9408520,0,2,1,1,0,1
georgia,2016,9519575,9519575,0,2,1,1,0,1
georgia,2017,9623563,9623563,0,2,1,1,0,1
georgia,2018,9720371,9720371,0,2,1,1,0,1
georgia,2019,9822436,9822436,0,2,1,1,0,1
georgia,2020,9935309,9935309,0,2,1,1,0,1
georgia,2021,9998599,9998599,0,2,1,1,0,1
georgia,2022,10118498,10118498,0,2,1,1,0,1
hawaii,1991,0,0,0,0,0,0,0,0
hawaii,1992,0,0,0,0,0,0,0,0
hawaii,1993,0,0,0,0,0,0,0,0
hawaii,1994,0,0,0,0,0,0,0,0
hawaii,1995,0,1179920,0,1,1,0,0,1
hawaii,1996,0,1183520,0,1,1,0,0,1
hawaii,1997,0,1188066,0,1,1,0,0,1
hawaii,1998,0,1188388,0,1,1,0,0,1
hawaii,1999,0,1180353,0,1,1,0,0,1
hawaii,2000,0,1213374,0,1,1,0,0,1
hawaii,2001,0,1225810,0,1,1,0,0,1
hawaii,2002,0,1239480,0,1,1,0,0,1
hawaii,2003,0,1251027,0,1,1,0,0,1
hawaii,2004,0,1273452,0,1,1,0,0,1
hawaii,2005,0,1292615,0,1,1,0,0,1
hawaii,2006,0,1309622,0,1,1,0,0,1
hawaii,2007,0,1315570,0,1,1,0,0,1
hawaii,2008,0,1332114,0,1,1,0,0,1
hawaii,2009,0,1346624,0,1,1,0,0,1
hawaii,2010,0,1363873,0,1,1,0,0,1
hawaii,2011,0,1379239,0,1,1,0,0,1
hawaii,2012,0,1394715,0,1,1,0,0,1
hawaii,2013,0,1408154,0,1,1,0,0,1
hawaii,2014,0,1414449,0,1,1,0,0,1
hawaii,2015,0,1421964,0,1,1,0,0,1
hawaii,2016,0,1427471,0,1,1,0,0,1
hawaii,2017,0,1424307,0,1,1,0,0,1
hawaii,2018,0,1420507,0,1,1,0,0,1
hawaii,2019,0,1415786,0,1,1,0,0,1
hawaii,2020,0,1451101,0,1,1,0,0,1
hawaii,2021,0,1446664,0,1,1,0,0,1
hawaii,2022,0,1439318,0,1,1,0,0,1
idaho,1991,0,0,0,0,0,0,0,0
idaho,1992,0,0,0,0,0,0,0,0
idaho,1993,0,0,0,0,0,0,0,0
idaho,1994,20535,0,0,0.018083238374683643,0,0.018083238374683643,0,0
idaho,1995,29543,0,0,0.02535662174920608,0,0.02535662174920608,0,0
idaho,1996,29488,0,0,0.024818749400320167,0,0.024818749400320167,0,0
idaho,1997,0,0,0,0,0,0,0,0
idaho,1998,41857,0,0,0.03398738982335197,0,0.03398738982335197,0,0
idaho,1999,42050,0,0,0.033589749734397344,0,0.033589749734397344,0,0
idaho,2000,41753,0,0,0.03213178085776071,0,0.03213178085776071,0,0
idaho,2001,42073,0,0,0.03187440244491887,0,0.03187440244491887,0,0
idaho,2002,42101,0,0,0.031409936942878545,0,0.031409936942878545,0,0
idaho,2003,42555,0,0,0.031212868019187608,0,0.031212868019187608,0,0
idaho,2004,42702,0,0,0.03068108825824363,0,0.03068108825824363,0,0
idaho,2005,43173,0,0,0.03022809175762354,0,0.03022809175762354,0,0
idaho,2006,43396,0,0,0.02954784229802631,0,0.02954784229802631,0,0
idaho,2007,43816,0,0,0.029111590221280244,0,0.029111590221280244,0,0
idaho,2008,44414,0,0,0.02894702539235622,0,0.02894702539235622,0,0
idaho,2009,45087,0,0,0.02900531960405008,0,0.02900531960405008,0,0
idaho,2010,45765,0,0,0.02913583736644881,0,0.02913583736644881,0,0
idaho,2011,45893,0,0,0.028974499813752046,0,0.028974499813752046,0,0
idaho,2012,45510,0,0,0.028527120509689568,0,0.028527120509689568,0,0
idaho,2013,45423,0,0,0.028191925799680488,0,0.028191925799680488,0,0
idaho,2014,45214,0,0,0.027719739662267213,0,0.027719739662267213,0,0
idaho,2015,45057,0,0,0.027289757664626157,0,0.027289757664626157,0,0
idaho,2016,45315,0,0,0.026935056289304437,0,0.026935056289304437,0,0
idaho,2017,45884,0,0,0.02671223107442154,0,0.02671223107442154,0,0
idaho,2018,46129,0,0,0.026351357527065997,0,0.026351357527065997,0,0
idaho,2019,46811,0,0,0.026194346596234607,0,0.026194346596234607,0,0
idaho,2020,48097,0,0,0.02600767084888168,0,0.02600767084888168,0,0
idaho,2021,48929,0,0,0.025690758436302367,0,0.025690758436302367,0,0
idaho,2022,49973,0,0,0.025772616343716026,0,0.025772616343716026,0,0
illinois,1991,0,0,0,0,0,0,0,0
illinois,1992,0,0,0,0,0,0,0,0
illinois,1993,0,0,0,0,0,0,0,0
illinois,1994,0,0,0,0,0,0,0,0
illinois,1995,0,0,0,0,0,0,0,0
illinois,1996,0,0,0,0,0,0,0,0
illinois,1997,0,0,0,0,0,0,0,0
illinois,1998,0,0,0,0,0,0,0,0
illinois,1999,0,0,0,0,0,0,0,0
illinois,2000,0,0,0,0,0,0,0,0
illinois,2001,0,0,0,0,0,0,0,0
illinois,2002,0,0,0,0,0,0,0,0
illinois,2003,0,0,0,0,0,0,0,0
illinois,2004,0,0,0,0,0,0,0,0
illinois,2005,0,0,0,0,0,0,0,0
illinois,2006,0,0,0,0,0,0,0,0
illinois,2007,0,0,0,0,0,0,0,0
illinois,2008,0,0,0,0,0,0,0,0
illinois,2009,0,0,0,0,0,0,0,0
illinois,2010,0,0,0,0,0,0,0,0
illinois,2011,0,0,0,0,0,0,0,0
illinois,2012,0,0,0,0,0,0,0,0
illinois,2013,0,0,0,0,0,0,0,0
illinois,2014,0,0,0,0,0,0,0,0
illinois,2015,0,0,0,0,0,0,0,0
illinois,2016,0,0,0,0,0,0,0,0
illinois,2017,0,0,0,0,0,0,0,0
illinois,2018,0,11071671,0,1,1,0,0,1
illinois,2019,0,11026361,0,1,1,0,0,1
illinois,2020,0,10884586,0,1,1,0,0,1
illinois,2021,0,10789361,0,1,1,0,0,1
illinois,2022,0,10690792,0,1,1,0,0,1
indiana,1991,0,0,0,0,0,0,0,0
indiana,1992,0,0,0,0,0,0,0,0
indiana,1993,0,0,0,0,0,0,0,0
indiana,1994,0,0,0,0,0,0,0,0
indiana,1995,0,0,1553820,0.2682401562671284,0,0,0.2682401562671284,0.2682401562671284
indiana,1996,0,0,3007201,0.51531896145922,0,0,0.51531896145922,0.51531896145922
indiana,1997,0,0,5873363,1,0,0,1,1
indiana,1998,0,0,5905492,1,0,0,1,1
indiana,1999,0,0,5939934,1,0,0,1,1
indiana,2000,0,0,5941208,1,0,0,1,1
indiana,2001,0,0,5977107,1,0,0,1,1
indiana,2002,0,0,6005680,1,0,0,1,1
indiana,2003,0,0,6046564,1,0,0,1,1
indiana,2004,0,0,6082810,1,0,0,1,1
indiana,2005,0,0,6127581,1,0,0,1,1
indiana,2006,0,0,6181434,1,0,0,1,1
indiana,2007,0,0,6226877,1,0,0,1,1
indiana,2008,0,0,6271506,1,0,0,1,1
indiana,2009,0,0,6305807,1,0,0,1,1
indiana,2010,0,0,6336637,1,0,0,1,1
indiana,2011,0,0,6362717,1,0,0,1,1
indiana,2012,0,0,6384071,1,0,0,1,1
indiana,2013,0,0,6414921,1,0,0,1,1
indiana,2014,0,0,6439481,1,0,0,1,1
indiana,2015,0,0,6455091,1,0,0,1,1
indiana,2016,0,0,6481430,1,0,0,1,1
indiana,2017,0,0,6505430,1,0,0,1,1
